CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,RFM_Score,Loyal_customer
2982.0,268,4,88140.0,4,4,2,442,10,Silver
2983.0,18,23,51182.0,2,3,3,233,8,Gold
2984.0,5,109,287498.0,1,1,1,111,3,Platinum
2985.0,10,31,163178.0,1,3,2,132,6,Gold
2986.0,81,101,86248.0,4,2,2,422,8,Gold
2987.0,11,33,72480.0,2,3,3,233,8,Gold
2988.0,10,59,69213.0,1,2,3,123,6,Gold
2989.0,9,88,42015.0,1,2,3,123,6,Gold
2990.0,329,4,13168.0,4,4,4,444,12,Bronze
2991.0,54,35,219191.0,3,3,1,331,7,Gold
2992.0,270,45,32780.0,4,2,4,424,10,Silver
2993.0,3,357,371121.0,1,1,1,111,3,Platinum
2994.0,46,99,277140.0,3,2,1,321,6,Gold
2995.0,10,210,225109.0,1,1,1,111,3,Platinum
2996.0,13,86,205444.0,2,2,2,222,6,Gold
2997.0,20,72,54448.0,3,2,3,323,8,Gold
2998.0,11,29,41275.0,2,3,3,233,8,Gold
2999.0,2,197,601766.0,1,1,1,111,3,Platinum
3000.0,268,60,39584.0,4,2,3,423,9,Silver
3001.0,48,15,20029.0,3,4,4,344,11,Bronze
3002.0,101,23,54904.0,4,3,3,433,10,Silver
3003.0,48,5,33756.0,3,4,4,344,11,Bronze
3004.0,20,62,23362.0,3,2,4,324,9,Silver
3005.0,16,172,273686.0,2,1,1,211,4,Platinum
3006.0,9,232,273260.0,1,1,1,111,3,Platinum
3007.0,20,45,27448.0,3,2,4,324,9,Silver
3008.0,54,35,18987.0,3,3,4,334,10,Silver
3009.0,57,31,34447.0,3,3,4,334,10,Silver
3010.0,23,7,14333.0,3,4,4,344,11,Bronze
3011.0,50,54,29210.0,3,2,4,324,9,Silver
3012.0,27,72,136687.0,3,2,2,322,7,Gold
3013.0,11,102,80862.0,2,1,3,213,6,Gold
3014.0,12,52,121764.0,2,2,2,222,6,Gold
3015.0,9,380,5094946.0,1,1,1,111,3,Platinum
3016.0,25,18,44294.0,3,3,3,333,9,Silver
3017.0,110,6,12170.0,4,4,4,444,12,Bronze
3018.0,18,21,43146.0,2,3,3,233,8,Gold
3019.0,3,372,256284.0,1,1,1,111,3,Platinum
3020.0,108,9,30820.0,4,4,4,444,12,Bronze
3021.0,85,1,-382.0,4,4,4,444,12,Bronze
3022.0,111,2,28507.0,4,4,4,444,12,Bronze
3023.0,59,6,34727.0,3,4,4,344,11,Bronze
3024.0,15,83,85782.0,2,2,2,222,6,Gold
3025.0,10,8,45888.0,1,4,3,143,8,Gold
3026.0,9,17,25517.0,1,4,4,144,9,Silver
3027.0,9,109,193443.0,1,1,2,112,4,Platinum
3028.0,6,132,104993.0,1,1,2,112,4,Platinum
3029.0,8,281,463584.0,1,1,1,111,3,Platinum
3030.0,71,24,46056.0,3,3,3,333,9,Silver
3031.0,2,173,83302.0,1,1,3,113,5,Platinum
3032.0,11,85,90760.0,2,2,2,222,6,Gold
3033.0,9,63,29355.0,1,2,4,124,7,Gold
3034.0,212,2,388.0,4,4,4,444,12,Bronze
3035.0,142,36,38148.0,4,3,3,433,10,Silver
3036.0,203,20,22390.0,4,3,4,434,11,Bronze
3037.0,17,43,84834.0,2,2,2,222,6,Gold
3038.0,151,11,40792.0,4,4,3,443,11,Bronze
3039.0,88,14,32861.0,4,4,4,444,12,Bronze
3040.0,132,1,734.0,4,4,4,444,12,Bronze
3041.0,10,99,229732.0,1,2,1,121,4,Platinum
3042.0,18,111,280874.0,2,1,1,211,4,Platinum
3043.0,15,9,26288.0,2,4,4,244,10,Silver
3044.0,7,201,455940.0,1,1,1,111,3,Platinum
3045.0,30,135,120173.0,3,1,2,312,6,Gold
3046.0,179,33,17486.0,4,3,4,434,11,Bronze
3047.0,83,4,10348.0,4,4,4,444,12,Bronze
3048.0,9,85,196754.0,1,2,2,122,5,Platinum
3049.0,20,236,185437.0,3,1,2,312,6,Gold
3050.0,9,148,199772.0,1,1,2,112,4,Platinum
3051.0,83,2,10559.0,4,4,4,444,12,Bronze
3052.0,16,181,77684.0,2,1,3,213,6,Gold
3053.0,52,171,99260.0,3,1,2,312,6,Gold
3054.0,17,13,29306.0,2,4,4,244,10,Silver
3055.0,19,19,41747.0,2,3,3,233,8,Gold
3056.0,8,364,224329.0,1,1,1,111,3,Platinum
3057.0,17,28,69768.0,2,3,3,233,8,Gold
3058.0,10,146,320997.0,1,1,1,111,3,Platinum
3059.0,10,17,43804.0,1,4,3,143,8,Gold
3060.0,20,35,35167.0,3,3,4,334,10,Silver
3061.0,81,53,100727.0,4,2,2,422,8,Gold
3062.0,20,18,39044.0,3,3,3,333,9,Silver
3063.0,75,19,15618.0,4,3,4,434,11,Bronze
3064.0,14,26,48715.0,2,3,3,233,8,Gold
3065.0,81,42,46786.0,4,3,3,433,10,Silver
3066.0,9,31,77670.0,1,3,3,133,7,Gold
3067.0,50,38,90461.0,3,3,2,332,8,Gold
3068.0,81,62,184573.0,4,2,2,422,8,Gold
3069.0,297,50,123730.0,4,2,2,422,8,Gold
3070.0,4,97,85755.0,1,2,2,122,5,Platinum
3071.0,38,97,206399.0,3,2,1,321,6,Gold
3072.0,19,136,372281.0,2,1,1,211,4,Platinum
3073.0,74,16,10769.0,4,4,4,444,12,Bronze
3074.0,361,22,37853.0,4,3,4,434,11,Bronze
3075.0,8,11,46376.0,1,4,3,143,8,Gold
3076.0,15,86,172300.0,2,2,2,222,6,Gold
3077.0,26,86,75908.0,3,2,3,323,8,Gold
3078.0,9,4,115056.0,1,4,2,142,7,Gold
3079.0,21,3,11112.0,3,4,4,344,11,Bronze
3080.0,298,13,39173.0,4,4,3,443,11,Bronze
3081.0,373,13,31095.0,4,4,4,444,12,Bronze
3082.0,22,166,118417.0,3,1,2,312,6,Gold
3083.0,20,35,109779.0,3,3,2,332,8,Gold
3084.0,11,113,196078.0,2,1,2,212,5,Platinum
3085.0,31,6,12046.0,3,4,4,344,11,Bronze
3086.0,17,17,20097.0,2,4,4,244,10,Silver
3087.0,10,42,61942.0,1,3,3,133,7,Gold
3088.0,28,12,23637.0,3,4,4,344,11,Bronze
3089.0,14,157,133424.0,2,1,2,212,5,Platinum
3090.0,2,298,1138448.0,1,1,1,111,3,Platinum
3091.0,5,195,1611744.0,1,1,1,111,3,Platinum
3092.0,173,15,34920.0,4,4,4,444,12,Bronze
3093.0,82,14,27954.0,4,4,4,444,12,Bronze
3094.0,4,17,35499.0,1,4,4,144,9,Silver
3095.0,14,30,55492.0,2,3,3,233,8,Gold
3096.0,12,77,168003.0,2,2,2,222,6,Gold
3097.0,145,1,54144.0,4,4,3,443,11,Bronze
3098.0,10,181,130082.0,1,1,2,112,4,Platinum
3099.0,6,31,81238.0,1,3,3,133,7,Gold
3100.0,111,56,67087.0,4,2,3,423,9,Silver
3101.0,4,45,166627.0,1,2,2,122,5,Platinum
3102.0,54,5,13588.0,3,4,4,344,11,Bronze
3103.0,173,3,36648.0,4,4,4,444,12,Bronze
3104.0,261,26,99651.0,4,3,2,432,9,Silver
3105.0,9,973,528991.0,1,1,1,111,3,Platinum
3106.0,14,261,306174.0,2,1,1,211,4,Platinum
3107.0,11,32,133577.0,2,3,2,232,7,Gold
3108.0,16,17,47281.0,2,4,3,243,9,Silver
3109.0,17,86,789349.0,2,2,1,221,5,Platinum
3110.0,4,74,81662.0,1,2,3,123,6,Gold
3111.0,9,17,36701.0,1,4,4,144,9,Silver
3112.0,10,206,419691.0,1,1,1,111,3,Platinum
3113.0,26,11,34969.0,3,4,4,344,11,Bronze
3114.0,1,473,1095714.0,1,1,1,111,3,Platinum
3115.0,27,58,105616.0,3,2,2,322,7,Gold
3116.0,7,31,65615.0,1,3,3,133,7,Gold
3117.0,54,19,134462.0,3,3,2,332,8,Gold
3118.0,365,3,18035.0,4,4,4,444,12,Bronze
3119.0,20,19,77492.0,3,3,3,333,9,Silver
3120.0,19,35,116957.0,2,3,2,232,7,Gold
3121.0,4,5,17489.0,1,4,4,144,9,Silver
3122.0,12,133,461206.0,2,1,1,211,4,Platinum
3123.0,4,105,179656.0,1,1,2,112,4,Platinum
3124.0,12,58,124323.0,2,2,2,222,6,Gold
3125.0,85,46,84483.0,4,2,2,422,8,Gold
3126.0,81,28,61960.0,4,3,3,433,10,Silver
3127.0,369,1,-3336.0,4,4,4,444,12,Bronze
3128.0,14,11,13166.0,2,4,4,244,10,Silver
3129.0,115,6,42924.0,4,4,3,443,11,Bronze
3130.0,403,14,28602.0,4,4,4,444,12,Bronze
3131.0,82,31,105300.0,4,3,2,432,9,Silver
3132.0,16,8,51949.0,2,4,3,243,9,Silver
3133.0,234,13,27140.0,4,4,4,444,12,Bronze
3134.0,43,33,60393.0,3,3,3,333,9,Silver
3135.0,10,10,23100.0,1,4,4,144,9,Silver
3136.0,5,221,548056.0,1,1,1,111,3,Platinum
3137.0,44,27,38760.0,3,3,3,333,9,Silver
3138.0,81,52,21246.0,4,2,4,424,10,Silver
3139.0,10,85,54245.0,1,2,3,123,6,Gold
3140.0,21,12,30020.0,3,4,4,344,11,Bronze
3141.0,5,7,19356.0,1,4,4,144,9,Silver
3142.0,108,11,18162.0,4,4,4,444,12,Bronze
3143.0,5,62,136385.0,1,2,2,122,5,Platinum
3144.0,50,30,32543.0,3,3,4,334,10,Silver
3145.0,9,32,65501.0,1,3,3,133,7,Gold
3146.0,11,34,71675.0,2,3,3,233,8,Gold
3147.0,9,173,461643.0,1,1,1,111,3,Platinum
3148.0,15,280,667322.0,2,1,1,211,4,Platinum
3149.0,106,5,9042.0,4,4,4,444,12,Bronze
3150.0,14,11,14447.0,2,4,4,244,10,Silver
3151.0,9,66,146993.0,1,2,2,122,5,Platinum
3152.0,71,29,75097.0,3,3,3,333,9,Silver
3153.0,14,26,63119.0,2,3,3,233,8,Gold
3154.0,20,33,69203.0,3,3,3,333,9,Silver
3155.0,236,5,21501.0,4,4,4,444,12,Bronze
3156.0,9,97,321352.0,1,2,1,121,4,Platinum
3157.0,138,16,25428.0,4,4,4,444,12,Bronze
3158.0,6,9,23410.0,1,4,4,144,9,Silver
3159.0,15,29,97077.0,2,3,2,232,7,Gold
3160.0,77,5,15204.0,4,4,4,444,12,Bronze
3161.0,81,48,109831.0,4,2,2,422,8,Gold
3162.0,17,23,41551.0,2,3,3,233,8,Gold
3163.0,1,184,567483.0,1,1,1,111,3,Platinum
3164.0,83,20,39419.0,4,3,3,433,10,Silver
3165.0,9,119,282697.0,1,1,1,111,3,Platinum
3166.0,11,64,70407.0,2,2,3,223,7,Gold
3167.0,20,153,341703.0,3,1,1,311,5,Platinum
3168.0,45,9,25108.0,3,4,4,344,11,Bronze
3169.0,9,72,153936.0,1,2,2,122,5,Platinum
3170.0,24,95,228186.0,3,2,1,321,6,Gold
3171.0,9,52,140722.0,1,2,2,122,5,Platinum
3172.0,113,11,30262.0,4,4,4,444,12,Bronze
3173.0,5,35,93204.0,1,3,2,132,6,Gold
3174.0,16,26,62347.0,2,3,3,233,8,Gold
3175.0,15,61,121802.0,2,2,2,222,6,Gold
3176.0,173,14,29753.0,4,4,4,444,12,Bronze
3177.0,50,21,38324.0,3,3,3,333,9,Silver
3178.0,81,24,70388.0,4,3,3,433,10,Silver
3179.0,15,123,839645.0,2,1,1,211,4,Platinum
3180.0,40,75,149148.0,3,2,2,322,7,Gold
3181.0,44,31,73748.0,3,3,3,333,9,Silver
3182.0,9,261,507784.0,1,1,1,111,3,Platinum
3183.0,27,80,1344984.0,3,2,1,321,6,Gold
3184.0,24,206,159504.0,3,1,2,312,6,Gold
3185.0,373,8,13708.0,4,4,4,444,12,Bronze
3186.0,228,2,8688.0,4,4,4,444,12,Bronze
3187.0,20,16,157439.0,3,4,2,342,9,Silver
3188.0,363,9,17591.0,4,4,4,444,12,Bronze
3189.0,20,32,23720.0,3,3,4,334,10,Silver
3190.0,10,53,71747.0,1,2,3,123,6,Gold
3191.0,15,20,49638.0,2,3,3,233,8,Gold
3192.0,24,157,184954.0,3,1,2,312,6,Gold
3193.0,9,262,532160.0,1,1,1,111,3,Platinum
3194.0,32,6,195229.0,3,4,2,342,9,Silver
3195.0,3,117,955219.0,1,1,1,111,3,Platinum
3196.0,11,98,41568.0,2,2,3,223,7,Gold
3197.0,9,91,182452.0,1,2,2,122,5,Platinum
3198.0,3,168,425005.0,1,1,1,111,3,Platinum
3199.0,403,3,14783.0,4,4,4,444,12,Bronze
3200.0,50,10,23316.0,3,4,4,344,11,Bronze
3201.0,77,44,246345.0,4,2,1,421,7,Gold
3202.0,5,30,154140.0,1,3,2,132,6,Gold
3203.0,5,269,8102167.0,1,1,1,111,3,Platinum
3204.0,10,62,49312.0,1,2,3,123,6,Gold
3205.0,11,585,409900.0,2,1,1,211,4,Platinum
3206.0,2,62,165181.0,1,2,2,122,5,Platinum
3207.0,82,15,54200.0,4,4,3,443,11,Bronze
3208.0,51,13,27336.0,3,4,4,344,11,Bronze
3209.0,351,1,875.0,4,4,4,444,12,Bronze
3210.0,10,60,60477.0,1,2,3,123,6,Gold
3211.0,15,10,73116.0,2,4,3,243,9,Silver
3212.0,242,21,12778.0,4,3,4,434,11,Bronze
3213.0,138,4,143160.0,4,4,2,442,10,Silver
3214.0,9,311,698580.0,1,1,1,111,3,Platinum
3215.0,13,153,878911.0,2,1,1,211,4,Platinum
3216.0,2,284,1680015.0,1,1,1,111,3,Platinum
3217.0,9,123,65414.0,1,1,3,113,5,Platinum
3218.0,50,27,80616.0,3,3,3,333,9,Silver
3219.0,16,79,341161.0,2,2,1,221,5,Platinum
3220.0,15,401,344528.0,2,1,1,211,4,Platinum
3221.0,4,22,209357.0,1,3,1,131,5,Platinum
3222.0,11,442,445290.0,2,1,1,211,4,Platinum
3223.0,10,628,886494.0,1,1,1,111,3,Platinum
3224.0,76,93,148807.0,4,2,2,422,8,Gold
3225.0,81,19,63310.0,4,3,3,433,10,Silver
3226.0,79,2,93600.0,4,4,2,442,10,Silver
3227.0,9,236,401539.0,1,1,1,111,3,Platinum
3228.0,370,45,87845.0,4,2,2,422,8,Gold
3229.0,20,203,240432.0,3,1,1,311,5,Platinum
3230.0,27,27,24018.0,3,3,4,334,10,Silver
3231.0,264,37,36747.0,4,3,4,434,11,Bronze
3232.0,10,228,702806.0,1,1,1,111,3,Platinum
3233.0,92,43,72472.0,4,2,3,423,9,Silver
3234.0,18,150,89571.0,2,1,2,212,5,Platinum
3235.0,27,185,191539.0,3,1,2,312,6,Gold
3236.0,365,46,35727.0,4,2,4,424,10,Silver
3237.0,50,265,138769.0,3,1,2,312,6,Gold
3238.0,13,663,1014043.0,2,1,1,211,4,Platinum
3239.0,53,84,121040.0,3,2,2,322,7,Gold
3240.0,9,28,79455.0,1,3,3,133,7,Gold
3241.0,53,52,85793.0,3,2,2,322,7,Gold
3242.0,11,127,300842.0,2,1,1,211,4,Platinum
3243.0,58,1,51552.0,3,4,3,343,10,Silver
3244.0,307,1,501.0,4,4,4,444,12,Bronze
3245.0,176,16,37501.0,4,4,4,444,12,Bronze
3246.0,52,2,-4064.0,3,4,4,344,11,Bronze
3247.0,9,193,323177.0,1,1,1,111,3,Platinum
3248.0,9,240,169837.0,1,1,2,112,4,Platinum
3249.0,11,358,1034416.0,2,1,1,211,4,Platinum
3250.0,5,451,893947.0,1,1,1,111,3,Platinum
3251.0,9,45,110847.0,1,2,2,122,5,Platinum
3252.0,9,69,201032.0,1,2,2,122,5,Platinum
3253.0,42,95,73890.0,3,2,3,323,8,Gold
3254.0,9,24,142053.0,1,3,2,132,6,Gold
3255.0,434,9,23431.0,4,4,4,444,12,Bronze
3256.0,59,34,33918.0,3,3,4,334,10,Silver
3258.0,115,175,209038.0,4,1,1,411,6,Gold
3259.0,15,12,27868.0,2,4,4,244,10,Silver
3260.0,262,7,16365.0,4,4,4,444,12,Bronze
3261.0,10,22,48816.0,1,3,3,133,7,Gold
3262.0,8,43,105703.0,1,2,2,122,5,Platinum
3263.0,11,13,48581.0,2,4,3,243,9,Silver
3264.0,20,89,177858.0,3,2,2,322,7,Gold
3265.0,188,24,80236.0,4,3,3,433,10,Silver
3266.0,4,716,338009.0,1,1,1,111,3,Platinum
3267.0,299,1,3552.0,4,4,4,444,12,Bronze
3268.0,17,34,145894.0,2,3,2,232,7,Gold
3269.0,9,222,777635.0,1,1,1,111,3,Platinum
3270.0,50,58,54933.0,3,2,3,323,8,Gold
3271.0,264,40,41932.0,4,3,3,433,10,Silver
3272.0,58,146,97166.0,3,1,2,312,6,Gold
3273.0,9,253,295701.0,1,1,1,111,3,Platinum
3274.0,58,26,26400.0,3,3,4,334,10,Silver
3275.0,10,49,81944.0,1,2,3,123,6,Gold
3276.0,43,158,190347.0,3,1,2,312,6,Gold
3277.0,10,76,50889.0,1,2,3,123,6,Gold
3278.0,81,50,25911.0,4,2,4,424,10,Silver
3279.0,47,16,34442.0,3,4,4,344,11,Bronze
3280.0,3,344,1318131.0,1,1,1,111,3,Platinum
3281.0,72,60,56899.0,3,2,3,323,8,Gold
3282.0,368,19,34600.0,4,3,4,434,11,Bronze
3283.0,9,196,258322.0,1,1,1,111,3,Platinum
3284.0,22,3,12000.0,3,4,4,344,11,Bronze
3285.0,12,153,74812.0,2,1,3,213,6,Gold
3286.0,130,5,9998.0,4,4,4,444,12,Bronze
3287.0,4,95,202509.0,1,2,2,122,5,Platinum
3288.0,9,317,206031.0,1,1,1,111,3,Platinum
3289.0,17,12,13624.0,2,4,4,244,10,Silver
3290.0,58,16,29688.0,3,4,4,344,11,Bronze
3291.0,2,285,167559.0,1,1,2,112,4,Platinum
3292.0,366,66,54287.0,4,2,3,423,9,Silver
3293.0,11,18,39270.0,2,3,3,233,8,Gold
3294.0,20,163,145437.0,3,1,2,312,6,Gold
3295.0,17,120,105342.0,2,1,2,212,5,Platinum
3296.0,10,24,48005.0,1,3,3,133,7,Gold
3297.0,24,60,66257.0,3,2,3,323,8,Gold
3298.0,174,98,69302.0,4,2,3,423,9,Silver
3299.0,15,102,95733.0,2,1,2,212,5,Platinum
3300.0,15,67,150294.0,2,2,2,222,6,Gold
3301.0,17,23,40258.0,2,3,3,233,8,Gold
3302.0,24,150,123997.0,3,1,2,312,6,Gold
3303.0,75,16,34632.0,4,4,4,444,12,Bronze
3304.0,5,28,79425.0,1,3,3,133,7,Gold
3305.0,361,15,52538.0,4,4,3,443,11,Bronze
3306.0,11,447,256421.0,2,1,1,211,4,Platinum
3307.0,13,324,785712.0,2,1,1,211,4,Platinum
3308.0,109,28,56544.0,4,3,3,433,10,Silver
3309.0,4,95,183875.0,1,2,2,122,5,Platinum
3310.0,11,189,430434.0,2,1,1,211,4,Platinum
3311.0,11,26,59751.0,2,3,3,233,8,Gold
3312.0,198,38,42323.0,4,3,3,433,10,Silver
3313.0,20,26,60878.0,3,3,3,333,9,Silver
3314.0,14,28,111816.0,2,3,2,232,7,Gold
3315.0,52,22,40409.0,3,3,3,333,9,Silver
3316.0,113,7,15182.0,4,4,4,444,12,Bronze
3317.0,13,11,23474.0,2,4,4,244,10,Silver
3318.0,39,23,45546.0,3,3,3,333,9,Silver
3319.0,14,12,21842.0,2,4,4,244,10,Silver
3320.0,2,47,134791.0,1,2,2,122,5,Platinum
3321.0,198,24,60636.0,4,3,3,433,10,Silver
3322.0,134,10,21583.0,4,4,4,444,12,Bronze
3323.0,70,11,33315.0,3,4,4,344,11,Bronze
3324.0,9,166,396518.0,1,1,1,111,3,Platinum
3325.0,200,26,68983.0,4,3,3,433,10,Silver
3326.0,9,293,2009637.0,1,1,1,111,3,Platinum
3327.0,9,116,282177.0,1,1,1,111,3,Platinum
3328.0,13,64,156323.0,2,2,2,222,6,Gold
3329.0,10,377,1520512.0,1,1,1,111,3,Platinum
3330.0,53,11,25652.0,3,4,4,344,11,Bronze
3331.0,51,12,23600.0,3,4,4,344,11,Bronze
3332.0,53,14,39716.0,3,4,3,343,10,Silver
3333.0,105,8,13967.0,4,4,4,444,12,Bronze
3334.0,19,19,42776.0,2,3,3,233,8,Gold
3335.0,8,20,46294.0,1,3,3,133,7,Gold
3336.0,130,9,17285.0,4,4,4,444,12,Bronze
3337.0,25,19,39303.0,3,3,3,333,9,Silver
3338.0,23,2,4170.0,3,4,4,344,11,Bronze
3339.0,369,12,33731.0,4,4,4,444,12,Bronze
3340.0,111,72,84744.0,4,2,2,422,8,Gold
3341.0,10,7,23336.0,1,4,4,144,9,Silver
3342.0,9,28,70264.0,1,3,3,133,7,Gold
3343.0,43,11,24230.0,3,4,4,344,11,Bronze
3344.0,23,128,104962.0,3,1,2,312,6,Gold
3345.0,11,139,339755.0,2,1,1,211,4,Platinum
3346.0,75,7,93775.0,4,4,2,442,10,Silver
3347.0,5,288,903364.0,1,1,1,111,3,Platinum
3348.0,10,123,252607.0,1,1,1,111,3,Platinum
3349.0,13,159,108853.0,2,1,2,212,5,Platinum
3350.0,26,6,-198.0,3,4,4,344,11,Bronze
3351.0,9,178,190440.0,1,1,2,112,4,Platinum
3352.0,71,1,46200.0,3,4,3,343,10,Silver
3353.0,10,38,94174.0,1,3,2,132,6,Gold
3354.0,14,38,32996.0,2,3,4,234,9,Silver
3355.0,9,26,58859.0,1,3,3,133,7,Gold
3356.0,20,101,56705.0,3,2,3,323,8,Gold
3357.0,9,37,26010.0,1,3,4,134,8,Gold
3358.0,16,133,201413.0,2,1,2,212,5,Platinum
3359.0,2,201,94935.0,1,1,2,112,4,Platinum
3360.0,2,101,60981.0,1,2,3,123,6,Gold
3361.0,367,45,17894.0,4,2,4,424,10,Silver
3362.0,10,68,26733.0,1,2,4,124,7,Gold
3363.0,109,44,24198.0,4,2,4,424,10,Silver
3364.0,27,163,59773.0,3,1,3,313,7,Gold
3365.0,8,125,155659.0,1,1,2,112,4,Platinum
3366.0,10,79,127019.0,1,2,2,122,5,Platinum
3367.0,117,44,203120.0,4,2,2,422,8,Gold
3368.0,9,60,48181.0,1,2,3,123,6,Gold
3369.0,5,703,483896.0,1,1,1,111,3,Platinum
3370.0,6,208,381303.0,1,1,1,111,3,Platinum
3371.0,16,93,72422.0,2,2,3,223,7,Gold
3372.0,9,151,111196.0,1,1,2,112,4,Platinum
3373.0,10,19,48252.0,1,3,3,133,7,Gold
3374.0,5,545,196350.0,1,1,2,112,4,Platinum
3375.0,9,104,304155.0,1,1,1,111,3,Platinum
3376.0,261,8,14310.0,4,4,4,444,12,Bronze
3377.0,9,38,29666.0,1,3,4,134,8,Gold
3378.0,16,57,69155.0,2,2,3,223,7,Gold
3379.0,24,143,81403.0,3,1,3,313,7,Gold
3380.0,17,9,50104.0,2,4,3,243,9,Silver
3381.0,10,130,136356.0,1,1,2,112,4,Platinum
3382.0,13,327,330978.0,2,1,1,211,4,Platinum
3383.0,10,59,24240.0,1,2,4,124,7,Gold
3384.0,10,692,844408.0,1,1,1,111,3,Platinum
3385.0,10,89,98257.0,1,2,2,122,5,Platinum
3386.0,373,14,24747.0,4,4,4,444,12,Bronze
3387.0,47,6,67238.0,3,4,3,343,10,Silver
3388.0,11,211,381948.0,2,1,1,211,4,Platinum
3389.0,4,77,177644.0,1,2,2,122,5,Platinum
3390.0,10,54,54681.0,1,2,3,123,6,Gold
3391.0,6,895,621903.0,1,1,1,111,3,Platinum
3392.0,54,53,20798.0,3,2,4,324,9,Silver
3393.0,2,49,65348.0,1,2,3,123,6,Gold
3394.0,55,61,114911.0,3,2,2,322,7,Gold
3395.0,26,57,36216.0,3,2,4,324,9,Silver
3396.0,18,239,240644.0,2,1,1,211,4,Platinum
3397.0,53,305,420668.0,3,1,1,311,5,Platinum
3398.0,9,283,231432.0,1,1,1,111,3,Platinum
3399.0,212,33,89272.0,4,3,2,432,9,Silver
3400.0,9,249,579088.0,1,1,1,111,3,Platinum
3401.0,236,21,52890.0,4,3,3,433,10,Silver
3402.0,142,19,155020.0,4,3,2,432,9,Silver
3403.0,4,60,168952.0,1,2,2,122,5,Platinum
3404.0,12,42,148561.0,2,3,2,232,7,Gold
3405.0,18,87,188035.0,2,2,2,222,6,Gold
3406.0,111,16,21431.0,4,4,4,444,12,Bronze
3407.0,32,1,2650.0,3,4,4,344,11,Bronze
3408.0,3,54,267687.0,1,2,1,121,4,Platinum
3409.0,14,26,59790.0,2,3,3,233,8,Gold
3410.0,21,18,35299.0,3,3,4,334,10,Silver
3411.0,47,16,52214.0,3,4,3,343,10,Silver
3412.0,88,7,14875.0,4,4,4,444,12,Bronze
3413.0,10,100,64915.0,1,2,3,123,6,Gold
3414.0,117,14,27795.0,4,4,4,444,12,Bronze
3415.0,44,7,12983.0,3,4,4,344,11,Bronze
3416.0,168,24,28807.0,4,3,4,434,11,Bronze
3417.0,21,30,305937.0,3,3,1,331,7,Gold
3418.0,14,21,48144.0,2,3,3,233,8,Gold
3419.0,6,31,59862.0,1,3,3,133,7,Gold
3420.0,44,42,103922.0,3,3,2,332,8,Gold
3421.0,39,41,39507.0,3,3,3,333,9,Silver
3422.0,270,2,30496.0,4,4,4,444,12,Bronze
3423.0,81,39,42687.0,4,3,3,433,10,Silver
3424.0,5,91,221484.0,1,2,1,121,4,Platinum
3425.0,138,87,150642.0,4,2,2,422,8,Gold
3426.0,10,22,46490.0,1,3,3,133,7,Gold
3427.0,11,149,257501.0,2,1,1,211,4,Platinum
3428.0,42,411,560630.0,3,1,1,311,5,Platinum
3429.0,20,120,644264.0,3,1,1,311,5,Platinum
3430.0,31,2,9570.0,3,4,4,344,11,Bronze
3431.0,4,129,184826.0,1,1,2,112,4,Platinum
3432.0,6,7,15299.0,1,4,4,144,9,Silver
3433.0,24,12,186771.0,3,4,2,342,9,Silver
3434.0,45,1,22500.0,3,4,4,344,11,Bronze
3435.0,9,95,199562.0,1,2,2,122,5,Platinum
3436.0,464,1,-209.0,4,4,4,444,12,Bronze
3437.0,9,41,173896.0,1,3,2,132,6,Gold
3438.0,109,12,89960.0,4,4,2,442,10,Silver
3439.0,109,5,30502.0,4,4,4,444,12,Bronze
3440.0,26,23,67781.0,3,3,3,333,9,Silver
3441.0,1,169,497679.0,1,1,1,111,3,Platinum
3442.0,15,49,181771.0,2,2,2,222,6,Gold
3443.0,11,44,189031.0,2,2,2,222,6,Gold
3444.0,7,44,93684.0,1,2,2,122,5,Platinum
3445.0,13,53,121262.0,2,2,2,222,6,Gold
3446.0,21,12,27146.0,3,4,4,344,11,Bronze
3447.0,9,15,39090.0,1,4,3,143,8,Gold
3448.0,9,74,68973.0,1,2,3,123,6,Gold
3449.0,9,215,283473.0,1,1,1,111,3,Platinum
3450.0,3,267,1173248.0,1,1,1,111,3,Platinum
3451.0,50,16,100138.0,3,4,2,342,9,Silver
3452.0,20,233,167447.0,3,1,2,312,6,Gold
3453.0,9,7,11220.0,1,4,4,144,9,Silver
3454.0,41,3,10495.0,3,4,4,344,11,Bronze
3455.0,10,9,48318.0,1,4,3,143,8,Gold
3456.0,105,4,21551.0,4,4,4,444,12,Bronze
3457.0,78,155,107156.0,4,1,2,412,7,Gold
3458.0,117,2,86000.0,4,4,2,442,10,Silver
3459.0,10,11,19982.0,1,4,4,144,9,Silver
3460.0,13,22,50075.0,2,3,3,233,8,Gold
3461.0,15,28,129116.0,2,3,2,232,7,Gold
3462.0,20,32,92461.0,3,3,2,332,8,Gold
3463.0,18,32,47553.0,2,3,3,233,8,Gold
3464.0,83,75,153358.0,4,2,2,422,8,Gold
3465.0,9,22,12923.0,1,3,4,134,8,Gold
3466.0,143,15,51732.0,4,4,3,443,11,Bronze
3467.0,27,71,164007.0,3,2,2,322,7,Gold
3468.0,4,98,155405.0,1,2,2,122,5,Platinum
3469.0,9,102,231136.0,1,1,1,111,3,Platinum
3470.0,29,10,106861.0,3,4,2,342,9,Silver
3471.0,74,22,40584.0,4,3,3,433,10,Silver
